id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
11,1658331327488475136,"https://twitter.com/amaranibiruru/statuses/1658331327488475136","https://twitter.com/amaranibiruru/statuses/1658331327488475136","amaranibiruru","RT @fauzanalrasyid: Contoh akronim  BIN (Badan Intelijen Negara) LAN (Lembaga Administrasi Negara) MAN (madrasah aliah negeri) NIP (nomor i…","Contoh akronim  BIN (Badan Intelijen Negara) LAN (Lembaga Administrasi Negara) MAN (madrasah aliah negeri) NIP (nomor induk pegawai) PASI (Persatuan Atletik Seluruh Indonesia) PAUD (pendidikan anak usia dini) SIM (surat izin mengemudi)","2023-05-16 00:39:33","Twitter for Android",0,42,"in","","retweet","",0,0,"fauzanalrasyid",53859736,1648118086984433664,1391974572455448576,"https://pbs.twimg.com/profile_images/1652860488030748672/hc5UPVva_normal.jpg",1077,241,190,"2021-05-11 00:33:48","public misuh misuh, fk upnvj pls terima aku 🫵🏻🙁","New Haven, CT","",
12,1658298871754428418,"https://twitter.com/pajakkalianda/statuses/1658298871754428418","https://twitter.com/pajakkalianda/statuses/1658298871754428418","pajakkalianda","RT @BPPKkemenkeu: Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. ht…","Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. https://t.co/Yy5sRiYUak","2023-05-15 22:30:35","Twitter Web App",0,3,"in","","retweet","",0,0,"BPPKkemenkeu",217296644,1658077561073836032,1037625263331323909,"https://pbs.twimg.com/profile_images/1085782678501113856/5xhuN2qY_normal.jpg",30200,41,191,"2018-09-06 04:55:15","Akun Resmi KP2KP Kalianda • Jl. Indra Bangsawan No. 42, Way Urang Kalianda • 📞 (0727) 322114 • 📩 kp2kp.kalianda@pajak.go.id • Facebook : KP2KP Kalianda","Kalianda, Lampung Selatan","",
13,1658280111387590657,"https://twitter.com/pajaksengeti/statuses/1658280111387590657","https://twitter.com/pajaksengeti/statuses/1658280111387590657","pajaksengeti","RT @BPPKkemenkeu: Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. ht…","Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. https://t.co/Yy5sRiYUak","2023-05-15 21:16:02","Twitter for iPhone",0,3,"in","","retweet","",0,0,"BPPKkemenkeu",217296644,1658077561073836032,2754248096,"https://pbs.twimg.com/profile_images/1172339338568355840/V_joyrq1_normal.jpg",13244,222,272,"2014-08-22 03:35:35","Akun Twitter Resmi KP2KP Sengeti","Muaro Jambi, Jambi","",
14,1658130108383907845,"https://twitter.com/astrajingga_99/statuses/1658130108383907845","https://twitter.com/astrajingga_99/statuses/1658130108383907845","astrajingga_99","RT @BPPKkemenkeu: Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. ht…","Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. https://t.co/Yy5sRiYUak","2023-05-15 11:19:59","Twitter for Android",0,3,"in","","retweet","",0,0,"BPPKkemenkeu",217296644,1658077561073836032,3108053642,"https://pbs.twimg.com/profile_images/891104878822432768/BP-40vEY_normal.jpg",263,218,35,"2015-03-26 02:50:34","insun medal insun madangan","","",
15,1658077561073836032,"https://twitter.com/BPPKkemenkeu/statuses/1658077561073836032","https://twitter.com/BPPKkemenkeu/statuses/1658077561073836032","BPPKkemenkeu","Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. https://t.co/Yy5sRiYUak","Hai Warganed, Lembaga Administrasi Negara (@humas_lan) tahun ini kembali menyelenggarakan Kompetisi Microlearning lho. https://t.co/Yy5sRiYUak","2023-05-15 07:51:10","Twitter Web App",3,3,"in","","original","",0,0,"",0,0,217296644,"https://pbs.twimg.com/profile_images/1087447077854928896/d8ZK4h0Z_normal.jpg",12170,106,28442,"2010-11-18 22:28:22","Akun resmi Badan Pendidikan dan Pelatihan Keuangan, @KemenkeuRI.  Call center 14004, E-mail bppk.hubungikami@kemenkeu.go.id","DKI Jakarta","",
16,1658026696724062209,"https://twitter.com/bpsdm_kumham/statuses/1658026696724062209","https://twitter.com/bpsdm_kumham/statuses/1658026696724062209","bpsdm_kumham","yang ada di BPSDM Hukum dan HAM termasuk Akreditasi A untuk Penyelenggaraan pelatihan Kepemimpina maupun latsar dan Akreditasi Lembaga Pelatihan dari Lembaga administrasi Negara  Diungkapkannya bahwa program pelatihan yang dikembangkan BPSDM melalui Pendekatan pelatihan","yang ada di BPSDM Hukum dan HAM termasuk Akreditasi A untuk Penyelenggaraan pelatihan Kepemimpina maupun latsar dan Akreditasi Lembaga Pelatihan dari Lembaga administrasi Negara  Diungkapkannya bahwa program pelatihan yang dikembangkan BPSDM melalui Pendekatan pelatihan","2023-05-15 04:29:03","Twitter Web App",0,0,"in","","reply","bpsdm_kumham",1544558972,1658026694152982528,"",0,0,1544558972,"https://pbs.twimg.com/profile_images/1373863439437766665/6YmeOxlo_normal.jpg",2045,271,3719,"2013-06-24 22:03:42","","gandul cinere depok","",
17,1657992423803609089,"https://twitter.com/IndonesiaInSyd/statuses/1657992423803609089","https://twitter.com/IndonesiaInSyd/statuses/1657992423803609089","IndonesiaInSyd","Tingkat 1 Angkatan 56 Tahun 2023 dari Lembaga Administrasi Negara ke dua kantor pemerintah NSW, Investment NSW dan Destination Office NSW.","Tingkat 1 Angkatan 56 Tahun 2023 dari Lembaga Administrasi Negara ke dua kantor pemerintah NSW, Investment NSW dan Destination Office NSW.","2023-05-15 02:12:52","Twitter Web App",0,0,"in","","reply","IndonesiaInSyd",2963423350,1657992359689453570,"",0,0,2963423350,"https://pbs.twimg.com/profile_images/1088280316752490497/JIO0NToI_normal.jpg",3652,81,4213,"2015-01-05 23:10:06","Official Twitter Account of the Consulate General of the Republic of Indonesia in Sydney.  For further info click below: https://t.co/LrgtuTWXlv…","236-238 Maroubra Road, Sydney","",
18,1657668501681872896,"https://twitter.com/LAN_RI/statuses/1657668501681872896","https://twitter.com/LAN_RI/statuses/1657668501681872896","LAN_RI","Seluruh rangkaian acara yang berlangsung dalam sepekan di Lembaga Administrasi Negara terangkum dalam video berikut ini.  .  #makartibhaktinagari #LANuntukNegeri https://t.co/qU8qSlFs8j","Seluruh rangkaian acara yang berlangsung dalam sepekan di Lembaga Administrasi Negara terangkum dalam video berikut ini.  .  #makartibhaktinagari #LANuntukNegeri https://t.co/qU8qSlFs8j","2023-05-14 04:45:43","Twitter for Android",2,0,"in","","original","",0,0,"",0,0,2173872572,"https://pbs.twimg.com/profile_images/1113671047323119617/pQlKgrfd_normal.jpg",6585,206,14602,"2013-11-04 06:54:19","Akun Resmi Lembaga Administrasi Negara RI yang dikelola oleh Biro Hukum dan Humas","Jl. Veteran No. 10 Jakarta","",
19,1657666369243217920,"https://twitter.com/LAN_RI/statuses/1657666369243217920","https://twitter.com/LAN_RI/statuses/1657666369243217920","LAN_RI","Pada dasarnya Reformasi Birokrasi harus berdampak dan mendukung tematik mendukung program Presiden  dan disesuaikan dengan pendekatan 8 Area RB kombinasi dengan RB berdampak. Tak terkecuali RB di Lembaga Administrasi Negara, dimana mulai tahun ini mulai dilakukan RB berdampak.","Pada dasarnya Reformasi Birokrasi harus berdampak dan mendukung tematik mendukung program Presiden  dan disesuaikan dengan pendekatan 8 Area RB kombinasi dengan RB berdampak. Tak terkecuali RB di Lembaga Administrasi Negara, dimana mulai tahun ini mulai dilakukan RB berdampak.","2023-05-14 04:37:15","Twitter for Android",0,0,"in","","reply","LAN_RI",2173872572,1657666366445588480,"",0,0,2173872572,"https://pbs.twimg.com/profile_images/1113671047323119617/pQlKgrfd_normal.jpg",6585,206,14602,"2013-11-04 06:54:19","Akun Resmi Lembaga Administrasi Negara RI yang dikelola oleh Biro Hukum dan Humas","Jl. Veteran No. 10 Jakarta","",
20,1657616164569350144,"https://twitter.com/LAN_RI/statuses/1657616164569350144","https://twitter.com/LAN_RI/statuses/1657616164569350144","LAN_RI","pada Webinar kerjasama Lembaga Administrasi Negara dan Organisasi Perempuan Sejati Perempuan Mandiri (PSPM) yang diselenggarakan secara blended di Aula Prof. Agus Dwiyanto, MPA, Rabu (10/5).","pada Webinar kerjasama Lembaga Administrasi Negara dan Organisasi Perempuan Sejati Perempuan Mandiri (PSPM) yang diselenggarakan secara blended di Aula Prof. Agus Dwiyanto, MPA, Rabu (10/5).","2023-05-14 01:17:45","Twitter for Android",0,0,"in","","reply","LAN_RI",2173872572,1657616159519424512,"",0,0,2173872572,"https://pbs.twimg.com/profile_images/1113671047323119617/pQlKgrfd_normal.jpg",6585,206,14602,"2013-11-04 06:54:19","Akun Resmi Lembaga Administrasi Negara RI yang dikelola oleh Biro Hukum dan Humas","Jl. Veteran No. 10 Jakarta","",
21,1657545707249893376,"https://twitter.com/P3K_Bangkom_ASN/statuses/1657545707249893376","https://twitter.com/P3K_Bangkom_ASN/statuses/1657545707249893376","P3K_Bangkom_ASN","Untuk menindaklanjuti adanya dugaan pungli tersebut, Lembaga Administrasi Negara melalui P3K Bangkom ASN selaku penyusun kebijakan terkait Latsar melarang dengan tegas adanya pembebanan biaya Latsar CPNS kepada para peserta melalui SE Nomor 5/K.1/HKM.02.3/2023","Untuk menindaklanjuti adanya dugaan pungli tersebut, Lembaga Administrasi Negara melalui P3K Bangkom ASN selaku penyusun kebijakan terkait Latsar melarang dengan tegas adanya pembebanan biaya Latsar CPNS kepada para peserta melalui SE Nomor 5/K.1/HKM.02.3/2023","2023-05-13 20:37:46","Twitter for Android",1,0,"in","","reply","P3K_Bangkom_ASN",788559039118635008,1657545638538792960,"",0,0,788559039118635008,"https://pbs.twimg.com/profile_images/1587292509201653760/txksEc1i_normal.jpg",599,141,715,"2016-10-18 21:55:00","Pusat Pembinaan Program dan Pengembangan Kebijakan Kompetensi ASN - LAN RI","Jl. Veteran Nomor 10 Jakarta","",
