id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
11,1662255842027266048,"https://twitter.com/jogmfs/statuses/1662255842027266048","https://twitter.com/jogmfs/statuses/1662255842027266048","jogmfs","jog, yang punya info kosan murah sekitar candi ratu boko, mau minta tolong spill dong🙏🏻","jog, yang punya info kosan murah sekitar candi ratu boko, mau minta tolong spill dong🙏🏻","2023-05-26 20:34:10","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,420821783,"https://pbs.twimg.com/profile_images/1573211310871183361/90EfPUnL_normal.jpg",352735,1240,63484,"2011-11-24 23:22:49","─ AUTO BASE untuk membahas tentang Jogja | 📩 DM dengan trigger JOG • LUR • INFO via @suvbase | 📲 QUOTE&TAG @ngelanggar @ojiheon","RULES BASE👇🏼","",
12,1662084469057290241,"https://twitter.com/waktukuterbuang/statuses/1662084469057290241","https://twitter.com/waktukuterbuang/statuses/1662084469057290241","waktukuterbuang","@jogmfs Kalo daerah candi ratu boko itu kost an masih murah murah, itu dijogja ujung timur soalnya. Cari aja di deket kalasan banyak harga segitu","@jogmfs Kalo daerah candi ratu boko itu kost an masih murah murah, itu dijogja ujung timur soalnya. Cari aja di deket kalasan banyak harga segitu","2023-05-26 09:13:12","Twitter for Android",0,0,"in","","reply","jogmfs",420821783,1662082008061968384,"",0,0,1523315841902596097,"https://pbs.twimg.com/profile_images/1653778471439699968/ZJ3hJ5LN_normal.jpg",1037,90,27,"2022-05-08 10:56:25","👀","","",
13,1662082008061968384,"https://twitter.com/jogmfs/statuses/1662082008061968384","https://twitter.com/jogmfs/statuses/1662082008061968384","jogmfs","jog, sender kuliah di bandung, dan tanggal 30 harus magang ke yogyakarta di Ratu Boko. Sender samsek belum tau jogja karena belum pernah kesana. Terus kalo ke turun di leumpuyangan naik apa? sama adakah info kosan yang murah murah aja? range 500-600 di sekitaran Ratu  (cont..)","jog, sender kuliah di bandung, dan tanggal 30 harus magang ke yogyakarta di Ratu Boko. Sender samsek belum tau jogja karena belum pernah kesana. Terus kalo ke turun di leumpuyangan naik apa? sama adakah info kosan yang murah murah aja? range 500-600 di sekitaran Ratu  (cont..)","2023-05-26 09:03:25","Twitter Web App",5,0,"in","","original","",0,0,"",0,0,420821783,"https://pbs.twimg.com/profile_images/1573211310871183361/90EfPUnL_normal.jpg",352735,1240,63484,"2011-11-24 23:22:49","─ AUTO BASE untuk membahas tentang Jogja | 📩 DM dengan trigger JOG • LUR • INFO via @suvbase | 📲 QUOTE&TAG @ngelanggar @ojiheon","RULES BASE👇🏼","",
14,1662025263717441537,"https://twitter.com/khey_kikikay/statuses/1662025263717441537","https://twitter.com/khey_kikikay/statuses/1662025263717441537","khey_kikikay","Sedang ngopi dan mencuri dengar sekumpulan mahasiswa magister yg lagi ngomongin ""candi ratu boko"" dan folklore roro jonggrang.  Mba, maaf, ratu boko itu bukan candi 😭😭😭😭","Sedang ngopi dan mencuri dengar sekumpulan mahasiswa magister yg lagi ngomongin ""candi ratu boko"" dan folklore roro jonggrang.  Mba, maaf, ratu boko itu bukan candi 😭😭😭😭","2023-05-26 05:17:56","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,79127821,"https://pbs.twimg.com/profile_images/872475401284575232/9_0deUjD_normal.jpg",85282,690,364,"2009-10-02 04:06:08","Lamis iku kudu strategis!","Yogyakarta, INA","",
15,1661641230449799168,"https://twitter.com/idbcpr/statuses/1661641230449799168","https://twitter.com/idbcpr/statuses/1661641230449799168","idbcpr","Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Candi Ratu Boko, Sleman.... - https://t.co/V35AHmmSrN https://t.co/aIRDHzv8TG","Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Candi Ratu Boko, Sleman.... - https://t.co/V35AHmmSrN https://t.co/aIRDHzv8TG","2023-05-25 03:51:55","Awtoshare",0,0,"in","","original","",0,0,"",0,0,973161283,"https://pbs.twimg.com/profile_images/532776710018592768/c40k48Nz_normal.jpeg",422971,909,48478,"2012-11-26 22:04:04","https://t.co/JcrWky41OX | Around the world with a backpack, you dare? Tag kami dengan hashtag #idbcpr, untuk di RT!  cp: idbcpr@gmail.com","contact  idbcpr@gmail.com","",
16,1661584529805684736,"https://twitter.com/erwinprahastyo/statuses/1661584529805684736","https://twitter.com/erwinprahastyo/statuses/1661584529805684736","erwinprahastyo","@kegblgnunfaedh Lah aku malah neng candi ratu boko 🙂","@kegblgnunfaedh Lah aku malah neng candi ratu boko 🙂","2023-05-25 00:06:37","Twitter for Android",0,0,"in","","reply","kegblgnunfaedh",1172167188800655360,1661299701726195712,"",0,0,1292030522953097216,"https://pbs.twimg.com/profile_images/1590880664647131136/oJVywBiz_normal.jpg",515,134,150,"2020-08-08 05:31:15","man jadda wa jadda","","",
17,1661313622793162754,"https://twitter.com/wis_ra_urus/statuses/1661313622793162754","https://twitter.com/wis_ra_urus/statuses/1661313622793162754","wis_ra_urus","Kalau ke candi prambanan ada legenda tentang cowok yg kena PHP tetapi sebenarnya kata orang2 indigo malah sebetulnya yg horor tu ratu boko https://t.co/SOE8i2sRBK","Kalau ke candi prambanan ada legenda tentang cowok yg kena PHP tetapi sebenarnya kata orang2 indigo malah sebetulnya yg horor tu ratu boko https://t.co/SOE8i2sRBK","2023-05-24 06:10:08","Twitter for Android",0,0,"in","https://t.co/LbECNXQpkM","quote","kegblgnunfaedh",1172167188800655360,1661299701726195712,"",0,0,61843265,"https://pbs.twimg.com/profile_images/1550405788824649733/vDY92RZ6_normal.jpg",43092,868,517,"2009-07-31 14:44:49","senyaaapppp 💀  madafakaaaaa","","",
18,1661235696118669312,"https://twitter.com/pajakmanna/statuses/1661235696118669312","https://twitter.com/pajakmanna/statuses/1661235696118669312","pajakmanna","RT @PPPK_Kemenkeu: Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), d…","Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), di mana PT TWC memberikan presentasi tentang laporan keberlanjutan yang telah mereka lakukan. https://t.co/g8GdbOWvxs","2023-05-24 01:00:28","Twitter Web App",0,3,"in","","retweet","",0,0,"PPPK_Kemenkeu",1022691862799241218,1659777965197230080,3437837953,"https://pbs.twimg.com/profile_images/1224611759006175233/DX5u-J7U_normal.jpg",26039,139,1115,"2015-09-03 10:36:28","Akun resmi KP2KP Manna. Wilayah kerja: Kabupaten Bengkulu Selatan. telp. (0739) 21053 #BanggaBayarPajak #PajakMilikBersama","Jl. Pangeran Duayu No.31 Manna","",
19,1661230426697117698,"https://twitter.com/pajaksukadana/statuses/1661230426697117698","https://twitter.com/pajaksukadana/statuses/1661230426697117698","pajaksukadana","RT @PPPK_Kemenkeu: Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), d…","Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), di mana PT TWC memberikan presentasi tentang laporan keberlanjutan yang telah mereka lakukan. https://t.co/g8GdbOWvxs","2023-05-24 00:39:32","Twitter for iPhone",0,3,"in","","retweet","",0,0,"PPPK_Kemenkeu",1022691862799241218,1659777965197230080,1184278296978063360,"https://pbs.twimg.com/profile_images/1184280278723772416/58Ewmx3k_normal.jpg",493,251,457,"2019-10-15 21:22:13","Jl Raya Way Jepara Dsn VI Desa Braja Sakti, Kec. Way Jepara, Lampung Timur Telp. (0725) 641456; 7646035 Fax. 0725 7646035 WA. 08123450109","Way Jepara - Lampung Timur","",
20,1661074777354948608,"https://twitter.com/StephenieMay5/statuses/1661074777354948608","https://twitter.com/StephenieMay5/statuses/1661074777354948608","StephenieMay5","@Ratu_Sailosi Tovolea mada mo sa boko laivi mai nq vanua o vola kawa bula kina e na mosi vei iko se warai?..sega ni rawa nio mai bokoca laivi e dua na ka ei tovo ni itaukei ka dodonu me maroroya na bula ni kawa itaukei.","@Ratu_Sailosi Tovolea mada mo sa boko laivi mai nq vanua o vola kawa bula kina e na mosi vei iko se warai?..sega ni rawa nio mai bokoca laivi e dua na ka ei tovo ni itaukei ka dodonu me maroroya na bula ni kawa itaukei.","2023-05-23 14:21:02","Twitter for Android",2,0,"tl","","reply","Ratu_Sailosi",378367063,1660521705037770752,"",0,0,1591544464480210944,"https://pbs.twimg.com/profile_images/1643548959112298497/Y2Jg79q7_normal.jpg",15,41,3,"2022-11-12 16:33:01","I lived a life full of adventure,my journey to this place was difficult but slowly rewarding. In the end, what matters most is the love I give to serve.","","",
21,1660568371891691522,"https://twitter.com/pajakkalianda/statuses/1660568371891691522","https://twitter.com/pajakkalianda/statuses/1660568371891691522","pajakkalianda","RT @PPPK_Kemenkeu: Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), d…","Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), di mana PT TWC memberikan presentasi tentang laporan keberlanjutan yang telah mereka lakukan. https://t.co/g8GdbOWvxs","2023-05-22 04:48:46","Twitter Web App",0,3,"in","","retweet","",0,0,"PPPK_Kemenkeu",1022691862799241218,1659777965197230080,1037625263331323909,"https://pbs.twimg.com/profile_images/1085782678501113856/5xhuN2qY_normal.jpg",31072,41,191,"2018-09-06 04:55:15","Akun Resmi KP2KP Kalianda • Jl. Indra Bangsawan No. 42, Way Urang Kalianda • 📞 (0727) 322114 • 📩 kp2kp.kalianda@pajak.go.id • Facebook : KP2KP Kalianda","Kalianda, Lampung Selatan","",
22,1660256579864891393,"https://twitter.com/polbanfess/statuses/1660256579864891393","https://twitter.com/polbanfess/statuses/1660256579864891393","polbanfess","gaes pernah ada yg ke yogyakarta naik kereta? kira kira kalo ke ratu boko better turun di mana yang lebih murah? banyak org yg bilang tiketnya under 100k, tapi pas cek KAI diatas 100 semua, kira2 gimana yaa? makasiii banyak🙏🏻","gaes pernah ada yg ke yogyakarta naik kereta? kira kira kalo ke ratu boko better turun di mana yang lebih murah? banyak org yg bilang tiketnya under 100k, tapi pas cek KAI diatas 100 semua, kira2 gimana yaa? makasiii banyak🙏🏻","2023-05-21 08:09:49","polbanfess",4,1,"in","","original","",0,0,"",0,0,1187636674269827073,"https://pbs.twimg.com/profile_images/1293224052635516928/RBuEHGpC_normal.png",27971,1083,9537,"2019-10-25 03:47:12","‼️Baca Rules‼️ Sharing seputar kehidupan di Polban. Tweet mengandung kata \'gaes\'/\'salam\' = Posted otomatis (Bukan Admin). Pengaduan @polisibaut","Rules 👉","",
23,1660143335775023104,"https://twitter.com/TJHoois/statuses/1660143335775023104","https://twitter.com/TJHoois/statuses/1660143335775023104","TJHoois","RT @nascar_oz: Indonesia Ancient Temple Ratu Boko &amp; PRAMBANAN in Buddhism Hinduism Era https://t.co/mgo8bUzEfn via @YouTube","Indonesia Ancient Temple Ratu Boko &amp; PRAMBANAN in Buddhism Hinduism Era https://t.co/mgo8bUzEfn via @YouTube","2023-05-21 00:39:49","Twitter for Android",0,1,"in","","retweet","",0,0,"nascar_oz",160998941,1659153835774943233,1220229594508230656,"https://pbs.twimg.com/profile_images/1656617263687155713/4rpAjoss_normal.jpg",28577,6906,7621,"2020-01-23 01:19:51","❤ NKRI ❤️ - Coffee Lover ☕","","",
24,1660130614975266816,"https://twitter.com/aguspree/statuses/1660130614975266816","https://twitter.com/aguspree/statuses/1660130614975266816","aguspree","@17Abriyan Kalo blm pernah ke jogja, wajibnya sih ke Malioboro, Parangtritis, Prambanan,  1. Sekitar malioboro bisa ke Tugu jogja, musium, alun², kraton, tamansari.  2. Sekitar Prambanan, bisa ke Ratu Boko, Candi ijo, Tembing breksi","@17Abriyan Kalo blm pernah ke jogja, wajibnya sih ke Malioboro, Parangtritis, Prambanan,  1. Sekitar malioboro bisa ke Tugu jogja, musium, alun², kraton, tamansari.  2. Sekitar Prambanan, bisa ke Ratu Boko, Candi ijo, Tembing breksi","2023-05-20 23:49:17","Twitter for Android",0,0,"in","","reply","17Abriyan",1742250043,1660116910133116928,"",0,0,210709735,"https://pbs.twimg.com/profile_images/1562800885184741377/Q7sxWu_5_normal.jpg",46890,735,1079,"2010-11-01 00:23:18","tempat gabut","","",
25,1660111849327857665,"https://twitter.com/kusmansasono4/statuses/1660111849327857665","https://twitter.com/kusmansasono4/statuses/1660111849327857665","kusmansasono4","@Aryprasetyo85 Bicaranya spt orang yg tdk sempat mengenyam pendidikan formal. Gak pernah lihat di Mandala- Myanmar, piramid-mesir, candi2 di Bangkok, dll. Mbok ya buka google, lihatlah seantero dunia plus literasinya, dan bandingkan Borobudur, Prambanan, Ratu Boko dan masih banyak lagi..","@Aryprasetyo85 Bicaranya spt orang yg tdk sempat mengenyam pendidikan formal. Gak pernah lihat di Mandala- Myanmar, piramid-mesir, candi2 di Bangkok, dll. Mbok ya buka google, lihatlah seantero dunia plus literasinya, dan bandingkan Borobudur, Prambanan, Ratu Boko dan masih banyak lagi..","2023-05-20 22:34:42","Twitter for Android",1,0,"in","","reply","Aryprasetyo85",435004096,1659813436971429889,"",0,0,1562651283869564929,"https://pbs.twimg.com/profile_images/1562651468695744514/9UcN1YwT_normal.png",126,219,56,"2022-08-25 00:01:57","Pengganti akun lama yang tumbang 2x. Jayalah Indonesia, Jayalah Nusantara.","","",
26,1659908329286823936,"https://twitter.com/asamadyaa/statuses/1659908329286823936","https://twitter.com/asamadyaa/statuses/1659908329286823936","asamadyaa","25 Maret Day 4  Prambanan - Ratu Boko - Malioboro Pulang dari prambanan hujan deras sederas-derasnya. Nyampe penginapan basah kuyup dan kedinginan 🥲 https://t.co/mlH92F2I1G","25 Maret Day 4  Prambanan - Ratu Boko - Malioboro Pulang dari prambanan hujan deras sederas-derasnya. Nyampe penginapan basah kuyup dan kedinginan 🥲 https://t.co/mlH92F2I1G","2023-05-20 09:05:59","Twitter for Android",0,0,"in","","reply","asamadyaa",151916197,1659906509458014210,"",0,0,151916197,"https://pbs.twimg.com/profile_images/1662318855635730433/k6LyhRxB_normal.jpg",70644,245,612,"2010-06-04 11:39:41","my sweet escape 👯","anywhere","",
27,1659777965197230080,"https://twitter.com/PPPK_Kemenkeu/statuses/1659777965197230080","https://twitter.com/PPPK_Kemenkeu/statuses/1659777965197230080","PPPK_Kemenkeu","Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), di mana PT TWC memberikan presentasi tentang laporan keberlanjutan yang telah mereka lakukan. https://t.co/g8GdbOWvxs","Kegiatan tersebut dilanjutkan dengan site visit ke PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko (PT TWC), di mana PT TWC memberikan presentasi tentang laporan keberlanjutan yang telah mereka lakukan. https://t.co/g8GdbOWvxs","2023-05-20 00:27:58","Twitter for iPhone",0,3,"in","","original","",0,0,"",0,0,1022691862799241218,"https://pbs.twimg.com/profile_images/1609856551149506560/7MmB0CI__normal.jpg",888,6,869,"2018-07-26 23:55:15","Sekretariat Jenderal - Kementerian Keuangan Republik Indonesia","Jakarta Pusat","",
28,1659766133166329856,"https://twitter.com/PrambananSek/statuses/1659766133166329856","https://twitter.com/PrambananSek/statuses/1659766133166329856","PrambananSek","Anggota Samapta Polsek Prambanan dipimpin IPDA MARGIYANTA laksanakan pengamanan acara reuni Alumni SMPN 4 Surakarta di Taman Wisata Ratu Boko Prambanan, serta dengan memberikan himbauan agar giat berjalan aman dan lancar. Sabtu, 20 Mei 2023  Salam Presisi! https://t.co/aApxgBzVm9","Anggota Samapta Polsek Prambanan dipimpin IPDA MARGIYANTA laksanakan pengamanan acara reuni Alumni SMPN 4 Surakarta di Taman Wisata Ratu Boko Prambanan, serta dengan memberikan himbauan agar giat berjalan aman dan lancar. Sabtu, 20 Mei 2023  Salam Presisi! https://t.co/aApxgBzVm9","2023-05-19 23:40:57","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1247014712102907910,"https://pbs.twimg.com/profile_images/1247015407363305473/JCEUGqXc_normal.jpg",3867,75,162,"2020-04-06 00:14:34","bekerja","Prambanan, Indonesia","",
29,1659713491069194242,"https://twitter.com/jogmfs/statuses/1659713491069194242","https://twitter.com/jogmfs/statuses/1659713491069194242","jogmfs","Jog mas mbak, kalau ke candi ratu boko motoran sendiri aman nggak ya? Terus dari jogja bisme borobudur naik damri bisa? Suwun 🙏","Jog mas mbak, kalau ke candi ratu boko motoran sendiri aman nggak ya? Terus dari jogja bisme borobudur naik damri bisa? Suwun 🙏","2023-05-19 20:11:46","Twitter Web App",2,0,"in","","original","",0,0,"",0,0,420821783,"https://pbs.twimg.com/profile_images/1573211310871183361/90EfPUnL_normal.jpg",352735,1240,63484,"2011-11-24 23:22:49","─ AUTO BASE untuk membahas tentang Jogja | 📩 DM dengan trigger JOG • LUR • INFO via @suvbase | 📲 QUOTE&TAG @ngelanggar @ojiheon","RULES BASE👇🏼","",
